filename,has_parallel_sides,angle_z,pos_x,pos_y
images_png\4111.png,yes,35.49082198088905,53.34830311868676,49.06575021015699
images_png\4112.png,no,71.34049841283432,54.69936864328901,47.70446418463831
images_png\4113.png,no,47.13702794784911,49.4535563102818,45.88580314435996
images_png\4114.png,no,68.500804816078,46.30189799861552,47.20525067601619
images_png\4115.png,yes,-30.890935867624968,49.71218919058609,51.9239118614134
images_png\4116.png,yes,72.94101670119447,54.7465370999068,47.287807200870326
images_png\4117.png,yes,4.839580592820209,54.04162094085093,50.845917197486564
images_png\4118.png,no,-43.092065395861106,54.387227882765146,46.94033089819124
images_png\4119.png,yes,-5.155572050552407,47.50857539072091,49.80606073212486
images_png\4120.png,yes,10.695561473107523,46.15284440332417,51.37005215667817
images_png\4121.png,yes,85.23829007689827,47.7182480533242,47.85651256728959
images_png\4122.png,yes,-8.908376974905748,45.376710961222464,50.64346110593871
images_png\4123.png,yes,1.1229778462458815,46.25249616101479,48.98036973718482
images_png\4124.png,yes,-78.64762689569118,46.99290370109744,46.34023594628133
images_png\4125.png,yes,60.339516816068326,51.47750078354155,49.586682668948946
images_png\4126.png,yes,-40.811631202615175,51.681363577582495,53.48290717364891
images_png\4127.png,yes,-36.15792007677562,54.59261443291303,48.62881782571029
images_png\4128.png,yes,-23.730705053254646,51.252553103117286,45.9064409047964
images_png\4129.png,yes,3.9547831180730055,51.82554522777107,50.98621585104299
images_png\4130.png,yes,-78.30466540524765,47.61181285844982,51.60811454199211
images_png\4131.png,no,-78.79687890474796,45.75894974115843,46.67956374462488
images_png\4132.png,yes,-5.370068172509709,50.69126365119132,51.97985056023246
images_png\4133.png,no,-87.38140415650751,51.672967947779654,49.085372713339254
images_png\4134.png,no,30.54806937206512,52.34290424576216,49.85713962787783
images_png\4135.png,yes,60.37340509937459,49.79381701943935,52.6437959360623
images_png\4136.png,no,-65.41040832132754,48.94441894203135,52.94004466804898
images_png\4137.png,no,-86.04122255476656,46.59947621541808,51.56449778284108
images_png\4138.png,yes,-76.64550384513043,47.22601555383057,50.049157707370036
images_png\4139.png,yes,-74.51729878847405,51.15360299746485,49.929997324645186
images_png\4140.png,no,-45.82284912605572,49.722815355215225,48.501446187877455
images_png\4141.png,no,-59.15478257170583,51.03033705699894,51.4834762506531
images_png\4142.png,yes,-46.331071839151114,50.55217634622096,53.93712200617931
images_png\4143.png,no,50.04833607060893,51.62655908158346,53.471071676521056
images_png\4144.png,no,-57.42027296409231,50.641442503455956,50.83771460519854
images_png\4145.png,no,49.78426994885741,54.29650075134905,47.13241192536311
images_png\4146.png,no,-40.33132776500873,52.62138161754462,46.09113495840137
images_png\4147.png,no,-80.10226128474523,46.5193473042468,46.96433267365477
images_png\4148.png,no,24.403272596878967,51.42739207475914,54.82892487670484
images_png\4149.png,yes,-71.952238239967,53.18961112782788,50.32151549935377
images_png\4150.png,yes,72.67627486164992,53.58241946546168,51.43744427293537
images_png\4151.png,no,-86.60287228674422,54.85910756746533,54.43466156067933
images_png\4152.png,no,78.98513185414342,48.612307667987494,51.33297843286839
images_png\4153.png,no,-63.443052329878775,47.370843535605054,47.27812047639503
images_png\4154.png,yes,38.30478178960643,51.54452882159242,45.5331165628186
images_png\4155.png,no,-18.555800252379495,45.49041840995778,53.56016377819538
images_png\4156.png,yes,1.1287829497785333,45.79145882117827,48.08118787195147
images_png\4157.png,yes,-26.655838731495724,54.9213610302488,48.367182272783175
images_png\4158.png,yes,77.3114673104916,48.453510401993455,54.69621571660634
images_png\4159.png,yes,-70.16282978517609,46.18819239692261,54.86283320775029
images_png\4160.png,yes,-30.86668249351998,47.48242967841564,51.840768816030845
images_png\4161.png,yes,-62.19455792422478,48.6529664459823,45.94704950799174
images_png\4162.png,yes,33.852191510489114,51.33533673451106,54.38079834251024
images_png\4163.png,no,20.509202030248606,51.13597159534198,53.14516111057659
images_png\4164.png,no,66.00400554488672,54.17021438597938,48.86734703531993
images_png\4165.png,no,-54.71005821083744,47.73288404591023,48.16452745084422
images_png\4166.png,yes,55.89235006178649,49.13891315645689,48.84690308043848
images_png\4167.png,yes,47.32242259560405,51.80019265602861,48.50086949027731
images_png\4168.png,yes,54.38198637558231,50.39161653978277,47.04187077429272
images_png\4169.png,yes,14.698702837555786,46.032910621574885,47.131293572397176
images_png\4170.png,no,20.986456899330424,47.802888853432954,52.38110906457521
images_png\4171.png,yes,15.432911251225711,45.95327551157802,45.01933664973872
images_png\4172.png,no,-56.44958147473127,53.042910801518524,47.73904218171835
images_png\4173.png,yes,-81.63444990759756,48.30936942308651,47.43626177666276
images_png\4174.png,yes,3.8526128956202315,48.49458681226505,48.46543234400286
images_png\4175.png,no,64.9184527412501,48.74247373317206,51.11816016445448
images_png\4176.png,yes,79.04469903992957,45.49676523518682,51.018829987586656
images_png\4177.png,no,87.01388929640156,54.44122422686709,45.61588621809355
images_png\4178.png,yes,51.55944598552229,51.2352542396773,49.06226034276328
images_png\4179.png,no,-14.039437863838707,49.1310034393285,52.258898033317635
images_png\4180.png,no,79.47478723857567,50.366613577090185,47.10858938122478
images_png\4181.png,no,-3.7069731369501677,47.39412560493682,52.833367044819084
images_png\4182.png,yes,15.325112445513561,49.11843813057492,47.89133312279102
images_png\4183.png,no,57.58605430063178,51.59399440863694,51.06894997975143
images_png\4184.png,no,-86.1898292661338,47.1727510259878,54.62669988507851
images_png\4185.png,yes,-77.76709590225795,50.824823509349066,54.56906149195449
images_png\4186.png,no,-39.333134819388775,46.61643705555824,47.78101744502581
images_png\4187.png,no,82.34000183146323,49.93456240559047,46.43913577222802
images_png\4188.png,no,-16.800155336506776,52.838689665116576,49.93133416451759
images_png\4189.png,no,-79.072653317322,48.29307566346306,53.6475963433245
images_png\4190.png,yes,-67.57846997864777,48.028324084422664,54.00243205714718
images_png\4191.png,no,-91.89644892170162,48.760944239928044,45.264825969290754
images_png\4192.png,no,0.30541439120013303,47.827309855647464,52.63556789473167
images_png\4193.png,no,-73.94133619615636,53.25356561752792,50.27936583849414
images_png\4194.png,no,33.777044841416135,51.81285087146374,53.90912594980832
images_png\4195.png,no,65.35791462351328,49.896483680147064,54.804065497830216
images_png\4196.png,no,-51.1970849453447,54.53622366373152,47.7278587687407
images_png\4197.png,yes,50.49671892977372,47.08690590974379,46.85045782954543
images_png\4198.png,yes,68.0502999657755,53.803666550916276,49.31552873137003
images_png\4199.png,yes,-0.6681094346941062,48.84222095380501,46.59320818830142
images_png\4200.png,yes,71.6074017706211,48.28161154318992,52.77603686162165
images_png\4201.png,yes,13.687034895700188,48.28959746110691,51.93213505586775
images_png\4202.png,yes,16.80653094400796,51.247401107110846,47.83913973657175
images_png\4203.png,yes,-42.52596008811475,50.346118674432034,47.08218242872713
images_png\4204.png,no,-64.50522899627407,47.81643866372654,49.709767700537576
images_png\4205.png,no,-14.281879159045737,46.6901738548609,51.370623482536395
images_png\4206.png,no,7.089389581145575,46.75595335646238,50.66889420349987
images_png\4207.png,yes,-5.944682264088852,46.606687149893865,53.135878067866145
images_png\4208.png,yes,55.19617147335342,51.42353971306147,48.308630621963694
images_png\4209.png,no,62.875026243618905,46.652595618456,53.69955567880302
images_png\4210.png,no,-32.65799816455826,50.44645071231871,50.61779420678006
images_png\4211.png,yes,-55.60873592643837,53.953044576740794,49.76637914728701
images_png\4212.png,yes,-32.54094747023954,52.12942947643457,48.174815636453594
images_png\4213.png,yes,26.35490171926454,47.13056359907793,48.931609795632795
images_png\4214.png,yes,52.42326562393847,48.118017148345025,54.92762361864041
images_png\4215.png,yes,-68.06512085464561,54.76606850637754,49.20519407483519
images_png\4216.png,no,-85.61729576278196,54.50694126531213,50.09155114152698
images_png\4217.png,no,23.438469193573418,54.2096321192078,54.559350965704496
images_png\4218.png,no,-59.720418418011235,51.588124062234336,53.11617048409701
images_png\4219.png,yes,-12.037117974053297,48.048236970527114,52.76282864353584
images_png\4220.png,no,-42.506149721718565,47.984204953143426,52.25866066783864
images_png\4221.png,no,28.994128454128656,51.91941077959251,49.35085319605536
images_png\4222.png,yes,26.085871105994677,50.84835287773084,51.902617244968646
images_png\4223.png,yes,4.8635376646903925,45.34577796440989,48.752270633653275
images_png\4224.png,no,26.385931804908537,46.998167106606715,52.9000635621119
images_png\4225.png,no,34.7691030860819,53.18474969513305,53.21087439257849
images_png\4226.png,no,41.3470981010124,48.08811810896102,45.340075432426566
images_png\4227.png,yes,-11.409964512937083,54.36898522844425,46.48887898673709
images_png\4228.png,yes,38.36891442586628,46.20168444900411,47.29327562000473
images_png\4229.png,yes,67.86590706515068,46.65175238789916,50.837417264595686
images_png\4230.png,yes,-71.39319902064305,52.0722227467856,51.179650207780796
images_png\4231.png,yes,-9.126341606048788,47.164035630277446,54.279847455153416
images_png\4232.png,yes,-45.29147523714218,52.09461520094546,53.593160329911186
images_png\4233.png,yes,60.549087205028854,50.94442500018546,51.07983531803204
images_png\4234.png,no,25.01953577589687,46.05265367023851,49.773981814493325
images_png\4235.png,yes,-23.141488310833346,49.344049001397224,49.96723834228584
images_png\4236.png,no,90.0841201676499,53.79957168443346,52.4685745269207
images_png\4237.png,yes,43.32631514442956,51.54820375559409,46.63667256795708
images_png\4238.png,no,-11.206635532475616,45.6970603444126,52.331116830672
images_png\4239.png,yes,-80.81964416922274,49.17064330584175,46.74291660553459
images_png\4240.png,no,44.73201470708764,45.206519967783365,53.56512930192846
images_png\4241.png,yes,88.043510978347,51.751007238960305,53.25825839851804
images_png\4242.png,yes,-72.99991237427066,54.35641975143136,52.36231905793475
images_png\4243.png,no,-30.351881874384397,50.97808194214862,50.16861970118758
images_png\4244.png,no,61.56223303470975,46.42119475370817,53.13604392119174
images_png\4245.png,yes,-49.01227710516329,45.10699201726135,52.570678272521434
images_png\4246.png,yes,-63.62605840446415,54.959893584941945,54.909349381348626
images_png\4247.png,yes,71.07718206336934,48.94038245108772,51.31038005587253
images_png\4248.png,no,-79.8019431960914,45.35772532147913,45.679635586712536
images_png\4249.png,yes,-42.5282113060175,46.07918357857336,54.017993274104974
images_png\4250.png,yes,-32.653312255543966,54.32507769145092,54.86334022121831
images_png\4251.png,yes,-11.061929315847035,53.58025385692938,46.61828758750617
images_png\4252.png,yes,-16.337128037476447,50.66369344187954,51.53160220186664
images_png\4253.png,no,65.14912675515832,54.63256422373205,53.466733825237384
images_png\4254.png,yes,53.06524924382346,53.79241176519214,52.24929901865892
images_png\4255.png,no,76.46434840159957,51.974056357936874,53.37619860265965
images_png\4256.png,no,73.12460333071951,47.78541067309105,45.208472970774594
images_png\4257.png,yes,-52.472414826127775,52.44831982761579,51.33584739393399
images_png\4258.png,yes,58.624788797406666,48.397335985173456,48.4559320852169
images_png\4259.png,no,-16.35327290256185,53.62310986406703,49.00244868750348
images_png\4260.png,no,69.28799819057954,53.41610482919784,46.00314082252308
images_png\4261.png,yes,-23.84263396117125,51.56019573262042,45.77259609261462
images_png\4262.png,no,-79.42927280218339,48.258367647975255,53.77631527208828
images_png\4263.png,yes,74.6956857700433,50.474701435062556,53.956494209499795
images_png\4264.png,yes,-19.948144170704776,52.673953694688464,48.880845599928904
images_png\4265.png,yes,-17.514266402066124,47.54044854875809,50.66296752630612
images_png\4266.png,no,-15.023572543023665,51.551975087724585,49.04324074743007
images_png\4267.png,yes,55.254001781315814,50.143782720601145,50.03067836333625
images_png\4268.png,yes,-46.98492006968174,50.400020394155106,51.981940831381564
images_png\4269.png,yes,3.4004307425936315,46.412093948837516,51.64579616283256
images_png\4270.png,yes,-77.18209398570819,52.447514267469316,47.65020555897754
images_png\4271.png,yes,17.00919439694256,45.54634429238415,49.46353941146754
images_png\4272.png,no,-38.16276233484885,46.14781552590085,53.695588850613305
images_png\4273.png,no,15.724747822419301,48.404265447023164,50.76751583005503
images_png\4274.png,yes,-2.3078446399115977,51.223610542995765,49.26870958416108
images_png\4275.png,no,-38.476517907390985,51.1504699726029,53.26528563929249
images_png\4276.png,no,-61.26749491054428,51.45463230639977,50.574535652497985
images_png\4277.png,no,-46.319898425649264,48.72586209800656,45.22166390899783
images_png\4278.png,no,-12.542290786773638,51.81970090000132,45.646304631263
images_png\4279.png,yes,-58.34601560638652,53.49928127739903,48.755001591363246
images_png\4280.png,yes,-6.930362698944349,53.06736983471632,45.424900039124964
images_png\4281.png,no,70.04245897159782,45.86571216131369,47.403974769278925
images_png\4282.png,no,-83.63555154835117,54.327933457690534,51.69412780446734
images_png\4283.png,no,79.50150909049891,49.77774156731485,47.452638173826244
images_png\4284.png,yes,69.59616211725924,45.24982270617567,53.64239889437815
images_png\4285.png,no,-60.95630938476084,52.71322861765734,51.36105351752123
images_png\4286.png,yes,25.127438775807043,46.171495519540656,48.987508919000454
images_png\4287.png,yes,12.161921756339533,51.999608730243224,52.07098312759737
images_png\4288.png,yes,-15.69951780274873,45.59892588427103,50.020774442732744
images_png\4289.png,yes,54.87154392590078,54.653834810066584,45.27134240354586
images_png\4290.png,no,-39.95642300724168,49.08705510102898,50.05644043694068
images_png\4291.png,no,-29.991617013133588,48.69785439662491,51.3330716411359
images_png\4292.png,no,-58.03806971502014,46.123084031302746,50.55840077347134
images_png\4293.png,no,85.08715795893579,45.65889985934343,53.97129276905127
images_png\4294.png,yes,-55.35136992379146,48.07384558135456,52.437777618108235
images_png\4295.png,no,16.403438603754378,48.0205475841707,48.72759425073967
images_png\4296.png,no,-61.20956685406014,47.59164052371374,48.042058467152586
images_png\4297.png,no,87.35992086860894,51.16958251346394,53.65037936706179
images_png\4298.png,yes,55.16680700998464,48.4811709617456,51.617415870524475
images_png\4299.png,no,-78.42128833757991,45.83425767647555,46.900825002926766
images_png\4300.png,yes,-25.765378357216324,52.95333154792342,52.70399685340192
images_png\4301.png,yes,47.241821234569485,51.46182516303795,51.200816198437366
images_png\4302.png,yes,-57.63091009127624,52.391832084691394,49.36476874537728
images_png\4303.png,no,52.74810416926595,51.13495323244786,47.271183456787696
images_png\4304.png,yes,-85.7370932147939,49.325673823053464,49.677452573837996
images_png\4305.png,no,79.18489066091558,49.75090166396524,51.71282464948406
images_png\4306.png,no,44.33095223894982,46.05618159636868,46.31990034200144
images_png\4307.png,no,61.39055196294493,54.438087130957626,48.12623748808871
images_png\4308.png,no,-84.40043816520935,50.61103450579194,49.26235508488696
images_png\4309.png,no,28.68475435652681,53.079156402805026,53.02033808723565
images_png\4310.png,no,50.60102441171733,51.86037955619513,45.15880345584982
images_png\4311.png,no,-20.972681545592412,45.63097119373555,46.020266540029795
images_png\4312.png,yes,0.8685711139936187,46.30487414629007,50.62762395998871
images_png\4313.png,yes,52.533357726873625,47.35354024388441,48.993014642458846
images_png\4314.png,yes,-3.0319021331037,49.74631186743292,47.367472947753434
images_png\4315.png,yes,-20.600083480434613,49.456523250720586,50.19792254776677
images_png\4316.png,yes,43.094585569253105,51.01958029922562,47.45244366963998
images_png\4317.png,no,-19.67545057535315,46.57756448060847,48.721624025230156
images_png\4318.png,yes,-5.884023417756619,49.506268191949026,47.2655552030151
images_png\4319.png,yes,-24.35207955424309,46.9847181997687,53.514024509555725
images_png\4320.png,no,-50.919499011111604,52.19617521592816,46.25971623929282
images_png\4321.png,no,34.26124508099431,48.56323306961764,53.04570488302224
images_png\4322.png,yes,38.02809310096355,45.451353688623406,50.861835234022216
images_png\4323.png,no,17.187227952798704,53.93946273672361,48.301408246549485
images_png\4324.png,yes,-39.657612439870974,49.22314206384616,49.98724858730078
images_png\4325.png,no,-68.2106583619404,49.46083939868667,48.96213238346434
images_png\4326.png,yes,-79.24016591743329,50.22727021973395,48.58805570157323
images_png\4327.png,no,-39.61028429253008,48.90016523714228,49.299384225892666
images_png\4328.png,yes,88.60078204713916,46.77923604240639,45.76166101828708
images_png\4329.png,no,-36.98558918767415,45.13171053362154,54.82922892093954
images_png\4330.png,no,9.396490527561902,45.57108169269608,46.21798026107657
images_png\4331.png,yes,41.53291432757088,51.51437955565381,54.5554956481181
images_png\4332.png,no,-39.77918016346106,51.08985839636596,47.28263403927817
images_png\4333.png,no,70.85934297972501,46.929842534837725,48.44769395833784
images_png\4334.png,no,-68.79583860959677,45.987572589126685,51.215523715848086
images_png\4335.png,yes,-36.074858183913896,51.487348547578115,48.76318507671275
images_png\4336.png,yes,-31.233638987146254,46.018365003295784,46.24214176834488
images_png\4337.png,no,-77.95215915798316,51.49370849907391,51.5102042998459
images_png\4338.png,yes,-76.2902020734522,54.58105593838932,45.108043685950136
images_png\4339.png,no,52.316822677678374,50.434396280953834,51.75680685268045
images_png\4340.png,no,-39.05159922908638,48.77873605876222,47.068686279191915
images_png\4341.png,yes,-47.32143005009213,53.906286321776335,46.24620773181767
images_png\4342.png,yes,2.8139239784539014,51.034771071575506,50.447274244743305
images_png\4343.png,yes,18.982117050249038,49.12252055896593,51.90349303844531
images_png\4344.png,no,9.7555734919572,53.95753494433583,51.41606291775232
images_png\4345.png,yes,-74.33437952761932,50.897392007809984,51.81015862412591
images_png\4346.png,no,25.480492462928506,47.38629384117945,54.68138499764696
images_png\4347.png,no,-25.288284847077286,53.02959278845846,50.781075940598015
images_png\4348.png,yes,-59.79393400954641,53.164876498671006,53.12367538685683
images_png\4349.png,yes,20.029113326619456,46.95315511953204,50.367072347503985
images_png\4350.png,yes,0.4075505096966092,51.44844563025279,45.25688389419484
images_png\4351.png,yes,-48.373270885615476,45.30222369686024,49.76584786015643
images_png\4352.png,no,-42.07623717894101,46.2218186424164,54.67403265993407
images_png\4353.png,no,52.806311683373785,52.59919231660428,50.34410323360827
images_png\4354.png,no,-34.28690611912336,53.967167647872934,47.026188074191914
images_png\4355.png,no,4.500268378312729,46.1624214892476,48.49230566870972
images_png\4356.png,yes,73.36006856054473,50.29699448493128,54.692903302452436
images_png\4357.png,yes,5.807565322600322,53.15659718890663,50.10959864781348
images_png\4358.png,yes,-69.15719047877651,51.863972418598706,53.020348973339814
images_png\4359.png,no,-64.15434817507611,50.66158043465466,51.4360235667079
images_png\4360.png,no,16.41017292329067,54.96168654103174,53.49710593403863
images_png\4361.png,yes,78.69465325804008,47.26056915294614,47.639918177468424
images_png\4362.png,no,24.17063547814388,50.67679801709516,49.469524277152466
images_png\4363.png,yes,-88.67728872349105,49.39354129518918,50.15714514633519
images_png\4364.png,no,-14.982625021880065,50.52358968734246,54.67294755780878
images_png\4365.png,no,70.97756487503806,50.460010984055,50.969833713803375
images_png\4366.png,no,-13.201995070811114,54.7274477120531,49.684273394834555
images_png\4367.png,no,-64.96427271234502,52.8959623613704,48.1888628618242
images_png\4368.png,yes,87.20299672314344,49.44529016927837,51.29169281131885
images_png\4369.png,no,-60.23263057901515,52.084558691145084,53.45431280212668
images_png\4370.png,yes,45.08401606804582,45.84103176472357,46.307402330972394
images_png\4371.png,no,-75.18298039458433,45.62223893642586,46.905066916894555
images_png\4372.png,yes,-58.55658602654273,46.31759596076298,51.173156642130635
images_png\4373.png,no,-63.73003976741668,49.69400902998654,54.037767942954446
images_png\4374.png,no,-42.38874628732499,49.307881440768455,45.09974673323259
images_png\4375.png,no,-44.82785132877514,52.60642988522288,45.64720244788967
images_png\4376.png,no,37.59058976613256,50.6075333096401,45.23088537191416
images_png\4377.png,no,-60.921781301023934,50.73417718231429,45.34267592518507
images_png\4378.png,yes,36.17813056994635,53.797676757947805,52.76204340436928
images_png\4379.png,no,76.68125349164495,47.8326321428397,52.23438881582164
images_png\4380.png,yes,-81.64447494781672,48.08420189732796,46.164697936702105
images_png\4381.png,yes,-64.72351591329415,46.57763950023313,47.705800851446455
images_png\4382.png,yes,7.860363617379756,45.14140405720933,47.26543617617445
images_png\4383.png,yes,-67.15299835842515,52.18112803492377,50.9489907870781
images_png\4384.png,yes,86.65677819333321,48.309906602514396,53.16734935518469
images_png\4385.png,yes,48.08285799047072,54.952281534405714,49.901461208410325
images_png\4386.png,no,41.69295450152286,51.76007917758491,49.518175188298216
images_png\4387.png,no,-86.9657544066266,52.85476450052106,54.44304335178345
images_png\4388.png,no,-44.21081000328621,47.85524257722906,53.18518785086344
images_png\4389.png,yes,12.33863593780238,54.25565094573375,51.01121042766221
images_png\4390.png,yes,21.148353593113324,52.102683919807646,48.03504641296638
images_png\4391.png,no,-64.15455671350934,46.9723757965411,49.953621047345464
images_png\4392.png,no,-88.31731866937238,50.52296123372705,48.717123274527694
images_png\4393.png,no,34.717305978321384,48.01205749154794,51.65708331256975
images_png\4394.png,yes,-41.518893216216505,52.80165098312789,52.48012237832286
images_png\4395.png,yes,-82.5643813498006,52.91641482050294,53.364621634291595
images_png\4396.png,no,-48.136888786306315,46.31834998303338,52.12384137725347
images_png\4397.png,no,-46.726322797299275,48.59223291535135,51.98190549770233
images_png\4398.png,yes,47.10009561868834,51.9930609676835,50.40102070465883
images_png\4399.png,no,-59.45871592340378,50.190701881126735,45.348532150428525
images_png\4400.png,yes,-87.72250397343724,46.98946938409813,49.244946067180564
images_png\4401.png,no,-70.64990132473861,50.242378427268356,54.79760364860523
images_png\4402.png,no,29.147926962128103,47.702722323620705,46.071693794306654
images_png\4403.png,no,-72.88273374059736,53.258752410230464,50.77185069638407
images_png\4404.png,yes,-72.46850114064713,53.67757362494541,54.406323497771105
images_png\4405.png,no,34.277636681685955,48.862605243123696,48.66872036579379
images_png\4406.png,yes,49.42469989665455,50.49459510807669,45.7118180814987
images_png\4407.png,no,-69.85191289113932,45.6440028937361,47.37537443257709
images_png\4408.png,yes,28.51703015307757,53.50330548001881,47.44887193667177
images_png\4409.png,yes,73.73518886657295,54.84311857069163,45.422505467246424
images_png\4410.png,yes,21.383946610578334,52.55346667033802,45.17597264207557
images_png\4411.png,yes,86.26748725421632,47.387156573742885,50.172695719968
images_png\4412.png,no,24.383864905422488,45.928384015499816,52.668972616425776
images_png\4413.png,no,82.70495601516177,45.735862818829716,50.54486257781373
images_png\4414.png,no,9.591789878149015,46.16229926190473,48.11161992078687
images_png\4415.png,no,72.89034775827528,52.14644303899392,48.21736246843072
images_png\4416.png,no,0.415781712744149,53.73362753328878,46.668023381529636
images_png\4417.png,no,62.46906736516841,46.50785641738751,53.398002153614925
images_png\4418.png,yes,33.302263791789116,49.66984922451754,53.9424853375733
images_png\4419.png,yes,-43.96914951137605,49.9019507505131,54.73241730722829
images_png\4420.png,no,-2.8105106268842093,45.34138936148688,52.20534875869405
images_png\4421.png,yes,56.59187525066812,50.91003802097748,46.55369766757919
images_png\4422.png,no,1.116608574392112,49.37118361978814,54.91752304311423
images_png\4423.png,no,23.709792506964817,47.32983973165389,49.76983319381637
images_png\4424.png,yes,82.64195309319047,53.11314101745646,51.21119959805555
images_png\4425.png,yes,67.62377131730915,46.01458676210142,52.67927419740102
images_png\4426.png,yes,65.91281150735753,54.61464159541692,54.92983678783276
images_png\4427.png,no,35.15936224709156,54.395152449789634,45.73362022099711
images_png\4428.png,yes,-17.115460473404443,52.823386734346634,49.20861028100955
images_png\4429.png,no,-3.0694795332643605,50.48167277125072,48.77249334230254
images_png\4430.png,yes,34.2259608415088,46.06985629311682,51.32701603514977
images_png\4431.png,yes,-75.71634912577498,49.85522290222412,46.58785260489436
images_png\4432.png,yes,49.23763751000216,52.62898050717274,51.587187156099496
images_png\4433.png,yes,21.840938296251217,46.0254798867096,45.40623925676282
images_png\4434.png,yes,58.724433554084236,49.06443361941902,51.22300251203566
images_png\4435.png,yes,62.092875598113025,45.58835220693859,49.88705928787794
images_png\4436.png,no,-75.22224053074274,46.389256781028664,45.46627988897654
images_png\4437.png,no,-37.49324900275669,47.64086284100095,54.866666785036436
images_png\4438.png,yes,-59.11333902601259,54.36711377134317,53.65546432954124
images_png\4439.png,no,-17.886479267439746,50.712309700956155,47.46290449257973
images_png\4440.png,yes,-9.706024634545338,45.697081340595886,45.629483312024796
images_png\4441.png,no,33.785070428514715,52.98307943364258,46.23033045773704
images_png\4442.png,no,-5.246361927768514,48.30810222936626,50.433481633778925
images_png\4443.png,no,-40.16086757508474,49.27587046470458,49.245900894993454
images_png\4444.png,yes,8.569664493381891,47.710301877688465,49.88902571475556
images_png\4445.png,no,-40.20270579272111,53.044872659263724,46.03555703716958
images_png\4446.png,yes,69.8649055584393,48.90984013559634,53.239850140519735
images_png\4447.png,no,-24.64077962654838,48.159214113960715,46.565719182182875
images_png\4448.png,no,-76.66261257334263,51.153989954741405,52.33632410856489
images_png\4449.png,yes,-81.36637879861618,47.94804830304525,49.958233176350774
images_png\4450.png,no,-56.294954069249194,53.23821788099095,51.983839294165584
images_png\4451.png,no,61.962863630013445,45.99830734443023,51.191839741829625
images_png\4452.png,no,15.131601254690379,54.30191108568186,50.569368060712605
images_png\4453.png,yes,-75.31741957159159,48.53682228289254,51.0265151231102
images_png\4454.png,yes,-40.21738691794567,52.48408336876706,51.74544684007091
images_png\4455.png,yes,60.33903459366247,52.53179499031167,48.34501467493973
images_png\4456.png,yes,8.88126356040311,54.74485170419054,48.91449701528601
images_png\4457.png,yes,21.896742466833068,49.27443172095954,51.63020014881369
images_png\4458.png,no,20.46339396637366,52.10992040098095,45.535577552677196
images_png\4459.png,yes,-77.22756015614884,54.293599770882764,54.29464601320159
images_png\4460.png,yes,57.8928407154735,52.65970981656037,45.2226861697051
images_png\4461.png,yes,83.55569328419658,52.811629704232296,49.17273295055983
images_png\4462.png,no,5.318617633541916,50.43621339705931,51.01254357701276
images_png\4463.png,yes,-4.557385726357276,50.253138360157905,46.69217305573891
images_png\4464.png,yes,42.97033950862068,47.13942550630673,51.0217036110215
images_png\4465.png,yes,-43.9318646133831,47.75757779350793,53.66269322785431
images_png\4466.png,yes,50.076135324137,53.26625779241208,51.22182551567928
images_png\4467.png,no,40.10987786591259,48.488169365995056,46.70869662403092
images_png\4468.png,no,61.71599981370862,45.992539435877575,45.30542269624206
images_png\4469.png,yes,-43.35592767302361,54.738704463620536,53.17958693181169
images_png\4470.png,no,-2.717171138891564,48.279636997294475,52.54546924037309
images_png\4471.png,no,-28.74281146237132,45.64282394031753,45.22772889625082
images_png\4472.png,no,47.77793650585932,51.45959751450654,49.46273104038297
images_png\4473.png,no,-15.07772566899271,50.71192380128165,49.42937663088757
images_png\4474.png,no,-22.016894517511478,48.23648361568424,51.26509241202618
images_png\4475.png,yes,61.33045987052629,49.57372786458304,50.686234300217635
images_png\4476.png,no,29.268957774584937,51.46402505828733,51.88065566114547
images_png\4477.png,yes,-49.973342673032185,50.41725791593076,53.36665165697062
images_png\4478.png,yes,-65.61098095592142,47.64482503337531,54.071566179765576
images_png\4479.png,yes,-27.360830962896646,50.78967725262354,52.7090958103675
images_png\4480.png,no,86.94485156361517,49.59959685425908,49.6776397459314
images_png\4481.png,yes,-57.06989165731302,45.72640941021417,49.771183737152896
images_png\4482.png,no,-66.29200998736782,52.20701142869311,48.448265829452104
images_png\4483.png,yes,-57.910037442199,46.089423635880294,45.58311822128786
images_png\4484.png,no,83.67862850960118,52.966674916809026,45.41144579110025
images_png\4485.png,yes,6.084109631576047,51.878295029015455,47.91908667600066
images_png\4486.png,yes,-75.80349496092916,49.234500578312044,47.8138502396608
images_png\4487.png,no,-39.531114573545324,48.52763243299621,47.44736474728067
images_png\4488.png,yes,-31.425936184050517,51.26899753612854,48.87590442081231
images_png\4489.png,yes,81.52620991205326,47.2909653971666,49.260403438071435
images_png\4490.png,no,9.490182862446668,49.42467751175939,47.70905061856185
images_png\4491.png,no,34.34724224854632,52.74052382148455,46.59944508105619
images_png\4492.png,no,-33.61961230283001,52.66672985317327,48.507907975059105
images_png\4493.png,yes,75.32037356708196,51.11410396247294,53.25359651514457
images_png\4494.png,no,3.117670590864979,46.59031433413118,49.883114225197055
images_png\4495.png,yes,49.98822838882597,52.25849751621269,53.32932258095992
images_png\4496.png,no,-81.27030084216018,50.492292479915186,45.39452258869089
images_png\4497.png,no,-24.688738239115967,47.37520344505493,50.26043400249494
